FrameNumber,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75
722,562.644,232.977,489.079,339.014,424.344,359.53,0.0,0.0,0.0,0.0,553.871,318.451,624.484,409.693,751.042,439.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.43,221.234,556.722,206.495,477.314,247.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.98,203.603,1321.98,268.34,1324.9,271.275,1378.07,386.044,1466.22,388.945,1319.07,262.471,1375.05,353.679,1451.63,339.06,1342.57,459.635,1339.71,477.323,1495.61,427.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.82,197.567,0.0,0.0,1351.32,200.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.95,651.024,1354.51,853.991,1230.71,854.02,0.0,0.0,0.0,0.0,1489.7,848.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.32,642.027,1357.4,627.424,1280.8,695.037,1401.41,671.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,562.618,230.124,489.094,339.006,427.216,359.512,0.0,0.0,0.0,0.0,553.843,318.43,624.541,409.725,751.068,439.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.412,221.205,553.978,203.675,477.302,247.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.98,203.606,1322.01,268.343,1322.07,271.272,1378.0,385.993,1466.2,388.949,1322.01,262.493,1375.05,353.687,1451.63,339.058,1345.53,459.571,1342.65,477.246,1495.59,427.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.82,197.57,0.0,0.0,1351.32,200.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.96,651.016,1354.5,851.071,1230.73,854.038,0.0,0.0,0.0,0.0,1486.79,842.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.33,642.035,1357.42,627.437,1280.8,695.042,1401.42,671.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,562.665,230.146,489.105,338.972,427.23,356.666,0.0,0.0,0.0,0.0,553.845,318.422,624.573,412.431,748.153,439.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.452,221.22,553.982,203.692,477.327,247.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.595,1324.87,268.346,1322.02,271.262,1378.0,386.026,1466.21,388.962,1324.99,265.308,1375.07,353.686,1451.6,339.074,1348.47,456.775,1345.58,474.409,1495.61,427.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.81,197.556,0.0,0.0,1351.32,200.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.92,650.995,1354.49,853.964,1230.71,856.878,0.0,0.0,0.0,0.0,1486.84,842.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.31,639.238,1357.36,627.403,1280.79,695.015,1401.38,671.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,562.627,232.997,489.098,338.967,427.227,356.66,0.0,0.0,0.0,0.0,553.821,318.413,624.475,412.455,748.081,439.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.438,221.249,553.984,206.501,477.316,247.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.596,1322.05,268.35,1322.04,271.273,1377.95,386.035,1466.18,388.967,1324.93,265.293,1375.08,353.689,1451.62,339.064,1348.52,456.693,1348.47,474.325,1495.62,427.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.81,197.574,0.0,0.0,1351.32,200.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.93,650.974,1354.4,851.111,1227.79,853.949,0.0,0.0,0.0,0.0,1483.94,845.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.33,639.21,1357.34,627.388,1280.76,692.208,1401.37,671.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,562.62,232.966,489.057,338.964,424.334,356.676,0.0,0.0,0.0,0.0,553.816,318.424,624.562,412.526,748.122,439.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.418,221.232,553.963,206.487,477.327,247.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.96,203.591,1321.95,268.344,1327.78,271.307,1377.99,386.066,1466.18,388.994,1310.32,262.483,1375.03,356.569,1451.62,339.072,1348.42,459.584,1348.47,474.398,1495.61,427.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.542,0.0,0.0,1351.32,200.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.91,650.995,1354.45,853.931,1230.69,856.896,0.0,0.0,0.0,0.0,1483.94,842.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.3,639.232,1357.35,627.405,1280.77,692.258,1401.39,671.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,562.607,232.966,489.128,338.946,427.248,356.594,0.0,0.0,0.0,0.0,553.845,318.449,624.588,412.48,748.132,439.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.391,221.25,553.954,206.495,477.316,247.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.95,203.592,1319.06,268.346,1327.79,271.309,1378.06,386.072,1466.2,388.981,1310.24,265.298,1375.0,356.579,1454.42,339.062,1345.5,459.624,1345.56,477.222,1495.61,427.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.536,0.0,0.0,1351.32,200.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.9,651.008,1354.48,854.018,1230.77,857.015,0.0,0.0,0.0,0.0,1486.78,842.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.28,642.042,1357.33,627.42,1280.78,695.057,1401.39,671.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,559.79,230.129,489.144,338.949,427.213,356.615,0.0,0.0,0.0,0.0,553.904,318.443,624.608,412.493,748.144,439.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.391,221.246,553.949,206.512,477.322,247.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.585,1319.07,268.338,1327.78,271.287,1378.09,386.056,1466.18,388.983,1310.26,265.288,1375.06,356.563,1454.44,339.059,1342.64,459.615,1345.58,474.407,1495.62,427.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.81,197.559,0.0,0.0,1351.32,200.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.89,650.97,1354.47,854.049,1227.87,857.032,0.0,0.0,0.0,0.0,1486.87,845.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.31,639.194,1357.33,627.377,1280.77,692.258,1401.38,671.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,559.779,232.994,489.149,339.004,427.212,359.482,0.0,0.0,0.0,0.0,553.893,318.466,624.545,412.488,748.13,439.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.377,221.25,553.976,206.545,477.284,247.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.98,203.587,1321.96,268.367,1324.96,271.294,1378.03,386.066,1466.17,388.993,1316.1,265.304,1375.06,356.59,1454.44,339.061,1342.63,459.628,1342.65,477.26,1495.62,427.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.82,197.561,0.0,0.0,1351.32,200.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.89,650.966,1354.45,853.975,1227.83,856.903,0.0,0.0,0.0,0.0,1486.85,845.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.3,639.175,1357.33,627.372,1280.77,692.245,1401.37,671.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,562.659,232.978,489.138,339.001,424.337,359.522,0.0,0.0,0.0,0.0,553.918,318.483,624.515,412.614,751.0,439.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.419,221.18,553.992,206.491,477.27,247.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.599,1316.1,268.344,1327.82,271.229,1377.95,386.01,1466.16,388.993,1307.23,265.383,1375.0,356.575,1451.63,339.065,1336.72,459.688,1339.74,477.3,1495.63,427.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.81,197.568,0.0,0.0,1351.34,200.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.87,650.996,1354.49,853.965,1230.73,857.033,0.0,0.0,0.0,0.0,1486.87,842.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.27,642.013,1357.32,627.387,1280.78,695.043,1401.4,671.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,562.61,233.01,489.133,338.979,424.363,359.509,0.0,0.0,0.0,0.0,553.892,318.452,624.566,412.557,748.156,439.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.415,221.204,553.975,206.536,477.277,247.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.96,203.592,1313.25,268.337,1327.81,271.22,1377.92,386.023,1466.15,389.009,1304.4,265.404,1375.01,356.598,1451.63,339.064,1339.72,459.706,1345.54,477.256,1495.64,427.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.564,0.0,0.0,1351.34,200.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.88,651.01,1354.53,851.08,1230.82,856.948,0.0,0.0,0.0,0.0,1486.86,842.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.26,642.021,1357.32,627.395,1280.76,695.029,1401.39,671.526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
732,559.784,233.031,489.096,339.002,424.32,359.522,456.65,530.214,0.0,0.0,553.901,318.468,624.481,412.57,748.056,439.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.401,221.211,553.983,206.534,477.238,247.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.591,1316.12,268.342,1327.78,271.231,1377.98,386.018,1466.17,389.008,1307.29,265.369,1375.0,356.554,1454.42,339.063,1342.58,459.663,1342.67,477.27,1495.63,427.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.81,197.569,0.0,0.0,1351.33,200.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.87,650.983,1354.52,853.991,1230.71,856.973,0.0,0.0,0.0,0.0,1489.75,845.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.27,639.214,1357.32,627.379,1280.77,694.999,1401.39,671.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,559.785,233.017,489.074,339.01,424.329,359.557,0.0,0.0,0.0,0.0,553.85,318.456,624.37,412.543,748.096,439.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.4,221.231,553.969,206.496,477.259,247.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.581,1316.1,268.368,1327.82,271.259,1377.97,386.049,1466.17,388.993,1307.24,265.396,1375.03,353.736,1454.42,339.062,1342.63,459.589,1348.46,474.349,1495.64,427.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.555,0.0,0.0,1351.33,200.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.88,650.992,1357.28,854.055,1230.74,856.964,0.0,0.0,0.0,0.0,1489.82,848.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.27,639.205,1357.32,627.372,1280.77,692.281,1401.4,671.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,559.794,233.014,489.115,339.007,424.34,359.571,0.0,0.0,0.0,0.0,553.89,318.446,624.425,412.614,748.066,439.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.407,221.228,553.971,206.521,477.262,247.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.98,203.601,1319.04,268.347,1327.8,271.238,1377.95,386.021,1466.19,388.98,1307.4,265.369,1375.03,353.722,1454.47,339.062,1345.57,456.773,1348.51,474.316,1495.63,427.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.82,197.578,0.0,0.0,1351.34,200.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.88,651.022,1357.29,851.092,1230.8,856.928,0.0,0.0,0.0,0.0,1489.74,842.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.25,642.02,1357.32,627.404,1280.75,695.007,1401.41,671.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,562.633,233.001,489.102,338.982,424.349,359.541,0.0,0.0,0.0,0.0,553.842,318.414,624.502,412.444,748.129,439.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.422,221.185,553.995,206.502,477.29,247.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.606,1316.15,268.35,1327.83,271.239,1378.01,386.013,1466.18,388.996,1307.29,265.404,1375.0,353.725,1454.45,339.062,1348.56,456.697,1351.47,471.382,1495.63,427.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.81,197.577,0.0,0.0,1351.34,200.753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.88,651.021,1357.31,851.128,1230.82,856.923,0.0,0.0,0.0,0.0,1489.74,842.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.26,642.048,1357.31,627.411,1280.76,695.048,1401.41,671.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,562.619,233.025,489.085,338.968,424.355,359.496,0.0,0.0,0.0,0.0,553.831,318.418,624.442,412.463,748.135,439.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.402,221.22,553.988,206.526,477.275,247.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.606,1319.03,268.363,1327.77,271.239,1377.97,386.016,1466.19,388.997,1310.21,265.393,1375.04,353.708,1454.49,339.068,1348.53,456.685,1351.42,471.382,1495.64,427.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.81,197.576,0.0,0.0,1351.33,200.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.89,650.994,1357.33,853.969,1230.8,856.907,0.0,0.0,0.0,0.0,1489.81,845.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.26,642.009,1357.32,627.393,1280.77,695.016,1401.4,671.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,562.608,233.044,489.155,338.999,427.205,359.59,0.0,0.0,0.0,0.0,553.921,318.4,624.395,412.466,745.237,439.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.425,221.245,553.96,206.552,477.289,247.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.609,1316.13,268.367,1327.77,271.221,1377.97,386.008,1466.18,388.992,1307.32,265.439,1375.04,356.561,1454.46,339.07,1342.64,459.648,1345.61,477.244,1495.63,427.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.576,0.0,0.0,1351.33,200.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.88,651.009,1357.34,854.066,1230.77,856.962,0.0,0.0,0.0,0.0,1492.66,851.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.26,639.236,1357.3,627.38,1280.77,695.0,1401.39,671.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,559.783,233.054,489.113,339.037,427.217,362.446,462.65,536.149,0.0,0.0,553.845,318.356,621.615,412.494,745.223,439.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.426,221.289,553.972,206.558,477.283,247.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.618,1319.07,268.372,1324.93,271.253,1378.0,386.022,1466.18,388.989,1313.16,265.377,1375.02,353.706,1451.63,339.058,1348.53,456.739,1351.39,471.436,1495.62,427.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.81,197.588,0.0,0.0,1351.32,200.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.88,651.047,1354.52,851.117,1227.87,854.089,0.0,0.0,0.0,0.0,1489.74,845.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.26,642.058,1357.31,627.441,1280.77,695.063,1401.39,671.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,559.793,233.03,489.13,339.013,427.213,359.581,0.0,0.0,0.0,0.0,553.881,318.403,624.465,409.67,748.046,439.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.45,221.288,553.963,206.526,477.294,247.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.617,1319.12,268.375,1324.88,271.281,1380.85,386.054,1466.22,388.961,1316.16,265.36,1375.07,353.675,1454.46,339.042,1348.45,459.583,1348.5,474.389,1495.62,427.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.13,197.578,0.0,0.0,1351.32,200.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.89,651.038,1354.5,848.198,1230.72,854.095,0.0,0.0,0.0,0.0,1486.82,839.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.26,642.043,1357.32,627.416,1280.75,695.025,1401.39,671.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,559.778,233.037,489.11,338.988,424.356,359.511,0.0,0.0,0.0,0.0,553.863,318.425,624.499,409.682,745.226,439.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.414,221.284,553.964,206.537,477.286,247.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.97,203.623,1321.95,268.374,1324.94,271.283,1380.87,386.04,1466.26,388.962,1313.24,265.318,1375.07,353.647,1454.51,339.035,1345.52,459.583,1345.58,477.232,1495.63,427.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.592,0.0,0.0,1351.32,200.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.89,651.015,1354.54,856.842,1227.88,857.005,1163.04,1074.82,0.0,0.0,1489.83,851.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.26,642.007,1357.31,627.387,1280.77,695.022,1401.4,671.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,559.77,233.062,489.084,339.061,424.36,362.446,456.759,530.354,0.0,0.0,553.863,318.376,624.502,409.613,745.237,439.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.416,221.295,553.956,206.562,477.244,247.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.96,203.629,1324.87,268.386,1324.87,271.291,1380.87,386.054,1466.28,388.954,1324.95,265.357,1375.07,350.765,1454.52,339.037,1348.54,456.744,1348.56,474.375,1495.63,427.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.588,0.0,0.0,1351.31,200.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.89,651.026,1354.53,854.024,1230.72,856.974,0.0,0.0,0.0,0.0,1489.74,845.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.27,642.015,1357.31,627.391,1280.74,695.029,1401.39,671.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,559.777,233.065,489.058,339.041,424.331,362.407,0.0,0.0,0.0,0.0,553.823,318.39,624.558,409.615,748.058,439.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.411,221.321,553.969,206.55,477.28,247.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.96,203.648,1322.05,268.356,1324.93,271.304,1380.88,386.038,1466.3,388.936,1321.98,262.491,1375.04,350.753,1454.5,339.042,1348.49,456.737,1348.54,474.387,1495.63,427.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.12,197.599,0.0,0.0,1351.31,200.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.88,651.02,1354.51,853.978,1230.75,856.936,0.0,0.0,0.0,0.0,1486.85,845.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.26,642.007,1357.29,627.391,1280.74,695.017,1401.38,671.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
